Year Election,City Code,City,Num Votes,Position
2016,2411056,Tibau,2259,centre
2016,2414209,Tibau do Sul,4939,centre
2016,2414308,Timbaúba dos Batistas,1190,centre
2016,2414407,Touros,13937,right
2016,2414456,Triunfo Potiguar,1825,centre
2016,2414506,Umarizal,4089,right
2016,2414605,Upanema,4783,right
2016,2414753,Venha-Ver,1560,centre-right
2016,2414803,Vera Cruz,3864,left
2016,2415008,Vila Flor,1315,far-left
2016,2414902,Viçosa,1325,right
2016,2414704,Várzea,2302,centre
2016,2400406,Água Nova,1239,centre
